server_id,window_start,window_end,avg_cpu,avg_mem,alert
server_14,22:47:00,22:47:30,59.56,55.76,""
server_14,22:47:10,22:47:40,53.3,47.48,""
server_14,22:47:20,22:47:50,45.05,37.53,""
server_14,22:47:30,22:48:00,48.49,40.23,""
server_14,22:47:40,22:48:10,63.67,58.88,""
server_14,22:47:50,22:48:20,78.73,78.48,Memory saturation suspected
server_14,22:48:00,22:48:30,72.68,65.99,""
server_14,22:48:10,22:48:40,62.02,55.5,""
server_14,22:48:20,22:48:50,49.69,41.45,""
server_14,22:48:30,22:49:00,52.53,42.54,""
server_14,22:48:40,22:49:10,47.91,45.72,""
server_14,22:48:50,22:49:20,43.86,48.42,""
server_14,22:49:00,22:49:30,47.84,69.12,""
server_14,22:49:10,22:49:40,64.53,76.78,""
server_14,22:49:20,22:49:50,83.77,86.15,Memory saturation suspected
server_14,22:49:30,22:50:00,67.47,76.24,""
server_14,22:49:40,22:50:10,58.11,66.42,""
server_14,22:49:50,22:50:20,48.48,58.0,""
server_14,22:50:00,22:50:30,66.9,53.63,""
server_14,22:50:10,22:50:40,66.34,51.66,""
server_14,22:50:20,22:50:50,63.01,53.07,""
server_14,22:50:30,22:51:00,46.12,58.88,""
server_14,22:50:40,22:51:10,30.66,56.19,""
server_14,22:50:50,22:51:20,26.51,49.33,""
server_14,22:51:00,22:51:30,38.96,50.39,""
server_14,22:51:10,22:51:40,43.97,40.67,""
server_14,22:51:20,22:51:50,57.32,41.78,""
server_14,22:51:30,22:52:00,52.53,43.44,""
server_14,22:51:40,22:52:10,56.26,49.61,""
server_14,22:51:50,22:52:20,49.81,58.77,""
server_14,22:52:00,22:52:30,46.56,53.6,""
server_14,22:52:10,22:52:40,40.54,61.82,""
server_14,22:52:20,22:52:50,44.99,59.75,""
server_14,22:52:30,22:53:00,51.2,61.49,""
server_14,22:52:40,22:53:10,63.13,58.6,""
server_14,22:52:50,22:53:20,61.65,59.8,""
server_15,20:53:00,20:53:30,56.96,51.66,""
server_15,20:53:10,20:53:40,53.27,39.47,""
server_15,20:53:20,20:53:50,63.83,41.16,""
server_15,20:53:30,20:54:00,67.63,39.15,""
server_15,20:53:40,20:54:10,86.38,42.29,CPU spike suspected
server_15,20:53:50,20:54:20,64.67,46.9,""
server_15,20:54:00,20:54:30,49.35,52.22,""
server_15,20:54:10,20:54:40,35.76,57.91,""
server_15,20:54:20,20:54:50,55.78,48.12,""
server_15,20:54:30,20:55:00,51.49,57.57,""
server_15,20:54:40,20:55:10,52.93,55.68,""
server_15,20:54:50,20:55:20,44.69,56.91,""
server_15,20:55:00,20:55:30,47.98,44.45,""
server_15,20:55:10,20:55:40,43.54,40.3,""
server_15,20:55:20,20:55:50,52.98,49.61,""
server_15,20:55:30,20:56:00,68.18,67.95,""
server_15,20:55:40,20:56:10,62.75,63.78,""
server_15,20:55:50,20:56:20,44.01,71.97,""
server_15,20:56:00,20:56:30,29.88,60.51,""
server_15,20:56:10,20:56:40,37.62,66.07,""
server_15,20:56:20,20:56:50,40.96,58.26,""
server_15,20:56:30,20:57:00,39.76,56.87,""
server_15,20:56:40,20:57:10,43.59,59.54,""
server_15,20:56:50,20:57:20,45.81,51.17,""
server_15,20:57:00,20:57:30,47.83,56.65,""
server_15,20:57:10,20:57:40,41.59,52.64,""
server_15,20:57:20,20:57:50,34.33,57.73,""
server_15,20:57:30,20:58:00,34.4,65.2,""
server_15,20:57:40,20:58:10,37.46,65.39,""
server_15,20:57:50,20:58:20,50.14,64.33,""
server_15,20:58:00,20:58:30,56.94,52.47,""
server_15,20:58:10,20:58:40,63.7,55.56,""
server_15,20:58:20,20:58:50,59.42,64.45,""
server_15,20:58:30,20:59:00,46.13,71.44,""
server_15,20:58:40,20:59:10,39.27,60.57,""
server_15,20:58:50,20:59:20,34.76,45.78,""
server_15,20:59:00,20:59:30,47.63,41.07,""
server_15,20:59:10,20:59:40,43.79,48.3,""
server_15,20:59:20,20:59:50,47.04,48.65,""
server_15,20:59:30,21:00:00,46.89,41.3,""
server_15,20:59:40,21:00:10,50.26,38.7,""
server_15,20:59:50,21:00:20,59.25,40.1,""
server_15,21:00:00,21:00:30,60.08,52.27,""
server_15,21:00:10,21:00:40,62.58,52.34,""
server_15,21:00:20,21:00:50,55.41,54.72,""
server_15,21:00:30,21:01:00,60.56,40.55,""
server_15,21:00:40,21:01:10,58.39,43.51,""
server_15,21:00:50,21:01:20,56.4,49.32,""
server_15,21:01:00,21:01:30,41.05,55.68,""
server_15,21:01:10,21:01:40,42.5,47.03,""
server_15,21:01:20,21:01:50,45.22,44.1,""
server_15,21:01:30,21:02:00,54.18,45.48,""
server_15,21:01:40,21:02:10,48.72,51.54,""
server_15,21:01:50,21:02:20,52.13,47.34,""
server_15,21:02:00,21:02:30,46.44,45.04,""
server_15,21:02:10,21:02:40,51.43,39.73,""
server_15,21:02:20,21:02:50,54.24,47.24,""
server_15,21:02:30,21:03:00,61.22,55.05,""
server_15,21:02:40,21:03:10,53.54,54.41,""
server_15,21:02:50,21:03:20,55.94,45.83,""
server_15,21:03:00,21:03:30,58.71,46.56,""
server_15,21:03:10,21:03:40,67.53,41.83,""
server_15,21:03:20,21:03:50,60.7,51.13,""
server_15,21:03:30,21:04:00,51.9,42.42,""
server_15,21:03:40,21:04:10,46.62,50.83,""
server_15,21:03:50,21:04:20,40.51,46.06,""
server_15,21:04:00,21:04:30,44.35,52.62,""
server_15,21:04:10,21:04:40,46.42,51.27,""
server_15,21:04:20,21:04:50,54.4,45.75,""
server_15,21:04:30,21:05:00,49.02,36.13,""
server_15,21:04:40,21:05:10,51.52,54.67,""
server_15,21:04:50,21:05:20,53.58,64.37,""
server_15,21:05:00,21:05:30,62.96,60.83,""
server_15,21:05:10,21:05:40,66.06,39.21,""
server_15,21:05:20,21:05:50,72.06,38.38,""
server_15,21:05:30,21:06:00,73.13,46.39,""
server_15,21:05:40,21:06:10,67.32,55.32,""
server_15,21:05:50,21:06:20,62.99,46.93,""
server_15,21:06:00,21:06:30,59.97,51.27,""
server_15,21:06:10,21:06:40,54.78,45.06,""
server_15,21:06:20,21:06:50,58.03,52.61,""
server_15,21:06:30,21:07:00,54.36,52.1,""
server_15,21:06:40,21:07:10,55.43,54.5,""
server_15,21:06:50,21:07:20,55.83,48.25,""
server_15,21:07:00,21:07:30,60.52,47.14,""
server_15,21:07:10,21:07:40,68.5,43.46,""
server_15,21:07:20,21:07:50,63.6,52.16,""
server_15,21:07:30,21:08:00,54.43,47.94,""
server_15,21:07:40,21:08:10,62.93,41.38,""
server_15,21:07:50,21:08:20,66.25,31.45,""
server_15,21:08:00,21:08:30,74.82,28.04,""
server_15,21:08:10,21:08:40,64.77,29.48,""
server_15,21:08:20,21:08:50,56.72,37.46,""
server_15,21:08:30,21:09:00,58.96,49.14,""
server_15,21:08:40,21:09:10,62.01,57.22,""
server_15,21:08:50,21:09:20,58.51,50.58,""
server_15,21:09:00,21:09:30,59.64,34.49,""
server_15,21:09:10,21:09:40,50.5,37.07,""
server_15,21:09:20,21:09:50,50.61,47.87,""
server_15,21:09:30,21:10:00,47.54,64.72,""
server_15,21:09:40,21:10:10,52.97,53.89,""
server_15,21:09:50,21:10:20,54.48,45.26,""
server_15,21:10:00,21:10:30,58.92,48.95,""
server_15,21:10:10,21:10:40,56.48,58.92,""
server_15,21:10:20,21:10:50,60.87,66.54,""
server_15,21:10:30,21:11:00,60.29,66.16,""
server_15,21:10:40,21:11:10,70.72,74.94,""
server_15,21:10:50,21:11:20,67.83,66.94,""
server_15,21:11:00,21:11:30,55.56,52.1,""
server_15,21:11:10,21:11:40,56.67,37.53,""
server_15,21:11:20,21:11:50,56.66,34.15,""
server_15,21:11:30,21:12:00,58.5,36.62,""
server_15,21:11:40,21:12:10,46.85,51.61,""
server_15,21:11:50,21:12:20,47.36,57.37,""
server_15,21:12:00,21:12:30,51.0,61.5,""
server_15,21:12:10,21:12:40,60.15,54.15,""
server_15,21:12:20,21:12:50,52.49,45.35,""
server_15,21:12:30,21:13:00,45.24,41.53,""
server_15,21:12:40,21:13:10,43.85,36.47,""
server_15,21:12:50,21:13:20,55.68,35.82,""
server_15,21:13:00,21:13:30,66.27,39.09,""
server_15,21:13:10,21:13:40,53.9,56.42,""
server_15,21:13:20,21:13:50,49.97,62.46,""
server_15,21:13:30,21:14:00,35.07,52.23,""
server_15,21:13:40,21:14:10,40.59,39.33,""
server_15,21:13:50,21:14:20,51.02,42.46,""
server_15,21:14:00,21:14:30,60.62,65.55,""
server_15,21:14:10,21:14:40,64.2,63.48,""
server_15,21:14:20,21:14:50,51.94,60.25,""
server_15,21:14:30,21:15:00,57.75,50.44,""
server_15,21:14:40,21:15:10,57.01,53.21,""
server_15,21:14:50,21:15:20,49.92,49.7,""
server_15,21:15:00,21:15:30,38.88,39.62,""
server_15,21:15:10,21:15:40,43.48,31.22,""
server_15,21:15:20,21:15:50,39.83,41.76,""
server_15,21:15:30,21:16:00,42.89,46.07,""
server_15,21:15:40,21:16:10,28.1,47.99,""
server_15,21:15:50,21:16:20,44.83,44.34,""
server_15,21:16:00,21:16:30,45.98,48.69,""
server_15,21:16:10,21:16:40,52.95,56.95,""
server_15,21:16:20,21:16:50,53.79,45.84,""
server_15,21:16:30,21:17:00,56.18,53.58,""
server_15,21:16:40,21:17:10,60.55,51.68,""
server_15,21:16:50,21:17:20,57.45,60.68,""
server_15,21:17:00,21:17:30,52.55,45.8,""
server_15,21:17:10,21:17:40,49.98,46.83,""
server_15,21:17:20,21:17:50,39.46,52.02,""
server_15,21:17:30,21:18:00,57.8,41.59,""
server_15,21:17:40,21:18:10,52.25,49.88,""
server_15,21:17:50,21:18:20,59.23,47.33,""
server_15,21:18:00,21:18:30,37.12,63.84,""
server_15,21:18:10,21:18:40,42.53,56.32,""
server_15,21:18:20,21:18:50,34.31,57.85,""
server_15,21:18:30,21:19:00,46.85,54.87,""
server_15,21:18:40,21:19:10,52.02,46.91,""
server_15,21:18:50,21:19:20,71.1,36.21,""
server_15,21:19:00,21:19:30,67.66,32.94,""
server_15,21:19:10,21:19:40,52.91,44.82,""
server_15,21:19:20,21:19:50,45.83,56.12,""
server_15,21:19:30,21:20:00,52.78,65.41,""
server_15,21:19:40,21:20:10,51.75,61.8,""
server_15,21:19:50,21:20:20,40.55,65.19,""
server_15,21:20:00,21:20:30,36.83,66.77,""
server_15,21:20:10,21:20:40,48.43,56.76,""
server_15,21:20:20,21:20:50,55.29,58.01,""
server_15,21:20:30,21:21:00,49.31,50.45,""
server_15,21:20:40,21:21:10,56.51,69.42,""
server_15,21:20:50,21:21:20,57.99,62.71,""
server_15,21:21:00,21:21:30,57.86,60.65,""
server_15,21:21:10,21:21:40,55.2,60.27,""
server_15,21:21:20,21:21:50,49.4,67.51,""
server_15,21:21:30,21:22:00,52.24,73.87,""
server_15,21:21:40,21:22:10,37.95,60.96,""
server_15,21:21:50,21:22:20,43.77,51.64,""
server_15,21:22:00,21:22:30,52.23,55.5,""
server_15,21:22:10,21:22:40,61.03,57.81,""
server_15,21:22:20,21:22:50,64.96,55.51,""
server_15,21:22:30,21:23:00,61.53,41.28,""
server_15,21:22:40,21:23:10,59.38,32.42,""
server_15,21:22:50,21:23:20,69.54,35.13,""
server_15,21:23:00,21:23:30,64.42,43.41,""
server_15,21:23:10,21:23:40,65.64,65.28,""
server_15,21:23:20,21:23:50,56.13,69.0,""
server_15,21:23:30,21:24:00,52.2,61.63,""
server_15,21:23:40,21:24:10,54.01,50.53,""
server_15,21:23:50,21:24:20,55.28,53.84,""
server_15,21:24:00,21:24:30,57.46,63.22,""
server_15,21:24:10,21:24:40,64.31,57.23,""
server_15,21:24:20,21:24:50,66.13,59.98,""
server_15,21:24:30,21:25:00,65.34,51.91,""
server_15,21:24:40,21:25:10,62.43,49.13,""
server_15,21:24:50,21:25:20,67.09,46.47,""
server_15,21:25:00,21:25:30,65.98,54.12,""
server_15,21:25:10,21:25:40,50.49,65.81,""
server_15,21:25:20,21:25:50,31.22,69.65,""
server_15,21:25:30,21:26:00,24.24,71.08,""
server_15,21:25:40,21:26:10,30.35,64.11,""
server_15,21:25:50,21:26:20,37.37,66.59,""
server_15,21:26:00,21:26:30,44.04,58.34,""
server_15,21:26:10,21:26:40,61.66,63.41,""
server_15,21:26:20,21:26:50,58.58,45.67,""
server_15,21:26:30,21:27:00,61.38,48.4,""
server_15,21:26:40,21:27:10,39.47,46.6,""
server_15,21:26:50,21:27:20,48.63,41.52,""
server_15,21:27:00,21:27:30,47.67,38.36,""
server_15,21:27:10,21:27:40,56.66,35.0,""
server_15,21:27:20,21:27:50,53.98,39.33,""
server_15,21:27:30,21:28:00,50.36,42.32,""
server_15,21:27:40,21:28:10,52.77,58.59,""
server_15,21:27:50,21:28:20,40.14,51.45,""
server_15,21:28:00,21:28:30,52.61,46.66,""
server_15,21:28:10,21:28:40,48.14,28.48,""
server_15,21:28:20,21:28:50,44.08,53.08,""
server_15,21:28:30,21:29:00,40.57,61.39,""
server_15,21:28:40,21:29:10,50.51,59.14,""
server_15,21:28:50,21:29:20,67.37,53.76,""
server_15,21:29:00,21:29:30,71.05,63.74,""
server_15,21:29:10,21:29:40,50.24,73.73,""
server_15,21:29:20,21:29:50,46.51,62.58,""
server_15,21:29:30,21:30:00,36.99,47.1,""
server_15,21:29:40,21:30:10,58.99,48.6,""
server_15,21:29:50,21:30:20,60.7,53.04,""
server_15,21:30:00,21:30:30,66.61,60.67,""
server_15,21:30:10,21:30:40,53.43,60.87,""
server_15,21:30:20,21:30:50,40.79,61.63,""
server_15,21:30:30,21:31:00,48.39,63.72,""
server_15,21:30:40,21:31:10,52.27,60.45,""
server_15,21:30:50,21:31:20,63.81,73.52,""
server_15,21:31:00,21:31:30,56.06,73.56,""
server_15,21:31:10,21:31:40,56.0,73.77,""
server_15,21:31:20,21:31:50,50.47,64.45,""
server_15,21:31:30,21:32:00,43.73,67.94,""
server_15,21:31:40,21:32:10,37.56,66.79,""
server_15,21:31:50,21:32:20,41.92,59.99,""
server_15,21:32:00,21:32:30,43.09,46.57,""
server_15,21:32:10,21:32:40,38.25,52.8,""
server_15,21:32:20,21:32:50,36.88,65.42,""
server_15,21:32:30,21:33:00,40.77,60.34,""
server_15,21:32:40,21:33:10,53.78,53.95,""
server_15,21:32:50,21:33:20,55.25,54.88,""
server_15,21:33:00,21:33:30,58.3,61.35,""
server_15,21:33:10,21:33:40,44.65,66.4,""
server_15,21:33:20,21:33:50,43.96,51.06,""
server_15,21:33:30,21:34:00,42.17,47.64,""
server_15,21:33:40,21:34:10,56.52,43.27,""
server_15,21:33:50,21:34:20,58.88,42.43,""
server_15,21:34:00,21:34:30,51.62,49.79,""
server_15,21:34:10,21:34:40,50.64,40.8,""
server_15,21:34:20,21:34:50,54.92,49.18,""
server_15,21:34:30,21:35:00,55.18,42.51,""
server_15,21:34:40,21:35:10,53.85,50.47,""
server_15,21:34:50,21:35:20,51.71,46.91,""
server_15,21:35:00,21:35:30,59.83,57.48,""
server_15,21:35:10,21:35:40,60.91,61.82,""
server_15,21:35:20,21:35:50,55.34,69.23,""
server_15,21:35:30,21:36:00,53.13,69.43,""
server_15,21:35:40,21:36:10,54.59,58.38,""
server_15,21:35:50,21:36:20,60.59,53.29,""
server_15,21:36:00,21:36:30,48.02,52.06,""
server_15,21:36:10,21:36:40,42.55,58.29,""
server_15,21:36:20,21:36:50,34.84,52.11,""
server_15,21:36:30,21:37:00,49.07,51.58,""
server_15,21:36:40,21:37:10,62.16,57.09,""
server_15,21:36:50,21:37:20,71.15,61.09,""
server_15,21:37:00,21:37:30,64.85,71.16,""
server_15,21:37:10,21:37:40,48.6,65.5,""
server_15,21:37:20,21:37:50,52.22,66.46,""
server_15,21:37:30,21:38:00,49.19,61.1,""
server_15,21:37:40,21:38:10,53.83,64.82,""
server_15,21:37:50,21:38:20,51.36,64.44,""
server_15,21:38:00,21:38:30,58.69,57.96,""
server_15,21:38:10,21:38:40,53.96,65.42,""
server_15,21:38:20,21:38:50,54.99,59.17,""
server_15,21:38:30,21:39:00,47.12,53.08,""
server_15,21:38:40,21:39:10,54.96,32.28,""
server_15,21:38:50,21:39:20,53.69,33.73,""
server_15,21:39:00,21:39:30,51.86,46.78,""
server_15,21:39:10,21:39:40,54.72,46.11,""
server_15,21:39:20,21:39:50,57.28,55.98,""
server_15,21:39:30,21:40:00,73.05,43.98,""
server_15,21:39:40,21:40:10,74.57,49.71,""
server_15,21:39:50,21:40:20,58.81,40.27,""
server_15,21:40:00,21:40:30,49.23,44.93,""
server_15,21:40:10,21:40:40,53.62,51.78,""
server_15,21:40:20,21:40:50,52.39,48.87,""
server_15,21:40:30,21:41:00,62.25,41.11,""
server_15,21:40:40,21:41:10,46.86,38.28,""
server_15,21:40:50,21:41:20,61.05,50.06,""
server_15,21:41:00,21:41:30,54.53,70.61,""
server_15,21:41:10,21:41:40,51.9,66.85,""
server_15,21:41:20,21:41:50,50.14,62.38,""
server_15,21:41:30,21:42:00,40.51,40.98,""
server_15,21:41:40,21:42:10,46.26,44.02,""
server_15,21:41:50,21:42:20,39.95,38.65,""
server_15,21:42:00,21:42:30,49.48,49.66,""
server_15,21:42:10,21:42:40,49.14,50.95,""
server_15,21:42:20,21:42:50,51.52,67.34,""
server_15,21:42:30,21:43:00,54.07,70.5,""
server_15,21:42:40,21:43:10,65.35,81.37,Memory saturation suspected
server_15,21:42:50,21:43:20,59.26,75.94,""
server_15,21:43:00,21:43:30,48.72,70.74,""
server_15,21:43:10,21:43:40,39.15,60.22,""
server_15,21:43:20,21:43:50,47.47,56.88,""
server_15,21:43:30,21:44:00,48.79,52.13,""
server_15,21:43:40,21:44:10,62.03,65.98,""
server_15,21:43:50,21:44:20,60.24,63.77,""
server_15,21:44:00,21:44:30,66.38,68.03,""
server_15,21:44:10,21:44:40,49.21,50.48,""
server_15,21:44:20,21:44:50,63.07,48.32,""
server_15,21:44:30,21:45:00,73.3,59.9,""
server_15,21:44:40,21:45:10,86.75,56.33,CPU spike suspected
server_15,21:44:50,21:45:20,73.87,58.74,""
server_15,21:45:00,21:45:30,59.81,43.27,""
server_15,21:45:10,21:45:40,47.72,60.31,""
server_15,21:45:20,21:45:50,45.32,57.81,""
server_15,21:45:30,21:46:00,41.65,55.55,""
server_15,21:45:40,21:46:10,43.49,34.11,""
server_15,21:45:50,21:46:20,45.16,34.38,""
server_15,21:46:00,21:46:30,41.55,44.22,""
server_15,21:46:10,21:46:40,36.69,56.44,""
server_15,21:46:20,21:46:50,35.07,65.77,""
server_15,21:46:30,21:47:00,41.18,62.19,""
server_15,21:46:40,21:47:10,49.06,50.99,""
server_15,21:46:50,21:47:20,46.95,46.16,""
server_15,21:47:00,21:47:30,51.47,48.98,""
server_15,21:47:10,21:47:40,48.98,74.32,""
server_15,21:47:20,21:47:50,50.21,69.26,""
server_15,21:47:30,21:48:00,58.01,67.57,""
server_15,21:47:40,21:48:10,60.84,55.39,""
server_15,21:47:50,21:48:20,58.37,47.82,""
server_15,21:48:00,21:48:30,59.3,52.45,""
server_15,21:48:10,21:48:40,47.11,57.92,""
server_15,21:48:20,21:48:50,57.73,69.34,""
server_15,21:48:30,21:49:00,45.68,59.8,""
server_15,21:48:40,21:49:10,54.67,65.23,""
server_15,21:48:50,21:49:20,50.59,51.04,""
server_15,21:49:00,21:49:30,47.07,47.08,""
server_15,21:49:10,21:49:40,57.46,41.61,""
server_15,21:49:20,21:49:50,43.19,53.73,""
server_15,21:49:30,21:50:00,56.26,64.35,""
server_15,21:49:40,21:50:10,52.79,49.49,""
server_15,21:49:50,21:50:20,68.34,48.79,""
server_15,21:50:00,21:50:30,58.19,39.12,""
server_15,21:50:10,21:50:40,53.82,44.44,""
server_15,21:50:20,21:50:50,56.57,37.56,""
server_15,21:50:30,21:51:00,63.39,35.74,""
server_15,21:50:40,21:51:10,69.66,31.28,""
server_15,21:50:50,21:51:20,71.07,47.14,""
server_15,21:51:00,21:51:30,57.26,56.38,""
server_15,21:51:10,21:51:40,43.61,59.21,""
server_15,21:51:20,21:51:50,37.41,50.94,""
server_15,21:51:30,21:52:00,51.86,56.32,""
server_15,21:51:40,21:52:10,57.75,72.64,""
server_15,21:51:50,21:52:20,54.98,68.0,""
server_15,21:52:00,21:52:30,47.2,58.1,""
server_15,21:52:10,21:52:40,52.87,51.46,""
server_15,21:52:20,21:52:50,53.56,58.95,""
server_15,21:52:30,21:53:00,53.96,58.54,""
server_15,21:52:40,21:53:10,43.81,51.43,""
server_15,21:52:50,21:53:20,43.87,40.45,""
server_15,21:53:00,21:53:30,46.74,43.27,""
server_15,21:53:10,21:53:40,40.31,47.22,""
server_15,21:53:20,21:53:50,37.02,54.77,""
server_15,21:53:30,21:54:00,36.67,54.69,""
server_15,21:53:40,21:54:10,44.62,50.2,""
server_15,21:53:50,21:54:20,56.01,45.85,""
server_15,21:54:00,21:54:30,53.93,42.48,""
server_15,21:54:10,21:54:40,49.81,40.0,""
server_15,21:54:20,21:54:50,44.05,35.94,""
server_15,21:54:30,21:55:00,43.48,38.21,""
server_15,21:54:40,21:55:10,45.05,37.19,""
server_15,21:54:50,21:55:20,53.01,51.62,""
server_15,21:55:00,21:55:30,50.18,59.7,""
server_15,21:55:10,21:55:40,48.26,61.09,""
server_15,21:55:20,21:55:50,41.79,43.83,""
server_15,21:55:30,21:56:00,40.79,46.22,""
server_15,21:55:40,21:56:10,44.09,51.8,""
server_15,21:55:50,21:56:20,47.72,70.04,""
server_15,21:56:00,21:56:30,62.35,62.42,""
server_15,21:56:10,21:56:40,60.89,51.43,""
server_15,21:56:20,21:56:50,49.41,41.34,""
server_15,21:56:30,21:57:00,45.6,33.43,""
server_15,21:56:40,21:57:10,42.38,46.69,""
server_15,21:56:50,21:57:20,44.96,48.29,""
server_15,21:57:00,21:57:30,38.33,61.38,""
server_15,21:57:10,21:57:40,40.49,62.85,""
server_15,21:57:20,21:57:50,48.52,69.65,""
server_15,21:57:30,21:58:00,44.45,67.32,""
server_15,21:57:40,21:58:10,51.09,62.6,""
server_15,21:57:50,21:58:20,50.22,63.03,""
server_15,21:58:00,21:58:30,46.9,58.66,""
server_15,21:58:10,21:58:40,60.11,57.47,""
server_15,21:58:20,21:58:50,47.91,44.02,""
server_15,21:58:30,21:59:00,48.82,35.34,""
server_15,21:58:40,21:59:10,37.61,38.56,""
server_15,21:58:50,21:59:20,41.25,40.42,""
server_15,21:59:00,21:59:30,52.22,51.69,""
server_15,21:59:10,21:59:40,46.29,46.98,""
server_15,21:59:20,21:59:50,47.18,52.97,""
server_15,21:59:30,22:00:00,37.25,47.03,""
server_15,21:59:40,22:00:10,35.84,47.73,""
server_15,21:59:50,22:00:20,32.36,38.93,""
server_15,22:00:00,22:00:30,34.91,38.33,""
server_15,22:00:10,22:00:40,35.27,45.2,""
server_15,22:00:20,22:00:50,34.85,47.69,""
server_15,22:00:30,22:01:00,38.98,54.8,""
server_15,22:00:40,22:01:10,43.69,60.95,""
server_15,22:00:50,22:01:20,38.19,67.5,""
server_15,22:01:00,22:01:30,46.01,55.25,""
server_15,22:01:10,22:01:40,47.21,42.89,""
server_15,22:01:20,22:01:50,72.96,40.57,""
server_15,22:01:30,22:02:00,62.39,47.37,""
server_15,22:01:40,22:02:10,56.42,42.39,""
server_15,22:01:50,22:02:20,45.47,44.27,""
server_15,22:02:00,22:02:30,46.98,51.34,""
server_15,22:02:10,22:02:40,48.3,57.44,""
server_15,22:02:20,22:02:50,45.51,60.22,""
server_15,22:02:30,22:03:00,54.38,63.39,""
server_15,22:02:40,22:03:10,67.82,55.64,""
server_15,22:02:50,22:03:20,64.27,53.37,""
server_15,22:03:00,22:03:30,55.63,44.49,""
server_15,22:03:10,22:03:40,45.52,54.51,""
server_15,22:03:20,22:03:50,59.5,51.88,""
server_15,22:03:30,22:04:00,58.62,51.17,""
server_15,22:03:40,22:04:10,52.62,43.05,""
server_15,22:03:50,22:04:20,45.95,38.86,""
server_15,22:04:00,22:04:30,56.16,39.99,""
server_15,22:04:10,22:04:40,58.91,46.47,""
server_15,22:04:20,22:04:50,63.49,57.96,""
server_15,22:04:30,22:05:00,62.34,61.4,""
server_15,22:04:40,22:05:10,70.45,52.67,""
server_15,22:04:50,22:05:20,68.31,40.31,""
server_15,22:05:00,22:05:30,64.11,35.07,""
server_15,22:05:10,22:05:40,59.64,41.71,""
server_15,22:05:20,22:05:50,46.67,57.43,""
server_15,22:05:30,22:06:00,49.97,53.04,""
server_15,22:05:40,22:06:10,44.16,47.44,""
server_15,22:05:50,22:06:20,60.96,47.0,""
server_15,22:06:00,22:06:30,63.82,51.98,""
server_15,22:06:10,22:06:40,71.38,64.24,""
server_15,22:06:20,22:06:50,68.77,60.41,""
server_15,22:06:30,22:07:00,54.21,70.68,""
server_15,22:06:40,22:07:10,47.04,70.56,""
server_15,22:06:50,22:07:20,37.97,78.73,Memory saturation suspected
server_15,22:07:00,22:07:30,56.3,77.26,Memory saturation suspected
server_15,22:07:10,22:07:40,56.3,68.24,""
server_15,22:07:20,22:07:50,52.21,47.01,""
server_15,22:07:30,22:08:00,40.53,34.1,""
server_15,22:07:40,22:08:10,39.8,32.59,""
server_15,22:07:50,22:08:20,42.66,47.17,""
server_15,22:08:00,22:08:30,40.37,58.4,""
server_15,22:08:10,22:08:40,49.62,64.79,""
server_15,22:08:20,22:08:50,53.12,58.04,""
server_15,22:08:30,22:09:00,63.68,45.65,""
server_15,22:08:40,22:09:10,54.92,56.24,""
server_15,22:08:50,22:09:20,60.53,47.41,""
server_15,22:09:00,22:09:30,48.35,49.33,""
server_15,22:09:10,22:09:40,53.24,36.39,""
server_15,22:09:20,22:09:50,52.63,39.0,""
server_15,22:09:30,22:10:00,66.41,52.94,""
server_15,22:09:40,22:10:10,60.61,56.07,""
server_15,22:09:50,22:10:20,59.18,66.28,""
server_15,22:10:00,22:10:30,42.8,55.28,""
server_15,22:10:10,22:10:40,41.02,65.58,""
server_15,22:10:20,22:10:50,39.99,64.84,""
server_15,22:10:30,22:11:00,39.5,77.97,Memory saturation suspected
server_15,22:10:40,22:11:10,42.49,63.82,""
server_15,22:10:50,22:11:20,33.66,68.27,""
server_15,22:11:00,22:11:30,55.72,72.3,""
server_15,22:11:10,22:11:40,66.81,76.36,""
server_15,22:11:20,22:11:50,71.54,79.17,Memory saturation suspected
server_15,22:11:30,22:12:00,70.32,54.81,""
